Nick,Message,Timestamp
creamypjg,"earthlings, *rolls eyes*",2019-01-22 23:46:13
jive_turkey1999,myrka time,2019-01-22 23:46:14
metalunamutant2000,release the myrka,2019-01-22 23:46:15
emblematic_,the merkin is the,2019-01-22 23:46:16
dyveklykan,anything but the myrka!,2019-01-22 23:46:17
dude_wheres_my_tardis,:d waves,2019-01-22 23:46:18
joelirl,release the cracklings?,2019-01-22 23:46:20
mortenvmusic,aaaaanything but the murker!!!,2019-01-22 23:46:25
darknhazy,it's aquaman's minions,2019-01-22 23:46:31
jovetne,myrkas are effective against rubber bulkheads,2019-01-22 23:46:33
bitstorm_,that walk :),2019-01-22 23:46:35
toratora_tt,murkah the lurka,2019-01-22 23:46:35
roaminganon,what about the absorbalof?,2019-01-22 23:46:35
pathics,come check me out in playing fortnite and tournaments! please come make my dream come true,2019-01-22 23:46:40
morgulgor,theres no costumes they're real,2019-01-22 23:46:42
metalunamutant2000,rentamyrka incoming,2019-01-22 23:46:44
brian5069,did i miss the five doctors?,2019-01-22 23:46:52
mogunsnammo,here comes...,2019-01-22 23:46:58
dude_wheres_my_tardis,i'm going to absorb you doctor,2019-01-22 23:46:58
kamekazieguy,except for the silurians that wanted war,2019-01-22 23:47:04
mogunsnammo,no five doctors,2019-01-22 23:47:06
dyveklykan,5 doctors not shown.,2019-01-22 23:47:06
pup314,murkah murkah murkah!,2019-01-22 23:47:09
wuschj,wellumm dr. they were trying to kill all the humans,2019-01-22 23:47:10
garceaj,the silurians look a little less like than they do in the new series,2019-01-22 23:47:10
creamypjg,doctor wearing a trashbag,2019-01-22 23:47:10
roaminganon,they didn't air the five doctors :(,2019-01-22 23:47:12
mogunsnammo,feelsbadman,2019-01-22 23:47:13
kamekazieguy,computer no,2019-01-22 23:47:14
metalunamutant2000,@brian5069 we all did they skipped it,2019-01-22 23:47:17
savoymills,5 doctors machine broke,2019-01-22 23:47:23
coffeefilter,not compute,2019-01-22 23:47:24
marianunez40,"@brian5069 they are not playing it, due to copyrights.",2019-01-22 23:47:32
wuschj,till we bombed their base into oblivion,2019-01-22 23:47:35
changewinds,did i miss chameleon?,2019-01-22 23:47:35
joelirl,creamypjg nope an mre bag,2019-01-22 23:47:35
manticorain,"@brian5069 no, they didn0t put on marathon",2019-01-22 23:47:36
elkestra,@brian5069 it wasn't shown in the marathon - due to a second dalek segment,2019-01-22 23:47:36
dude_wheres_my_tardis,reptiles > apes,2019-01-22 23:47:41
morritzi,maintain the radio silence of rassilon!,2019-01-22 23:47:41
mogunsnammo,sweaty acting,2019-01-22 23:47:45
brian5069,@metalunamutant2000 why is that?,2019-01-22 23:47:46
sequentialcircuits,car speaker,2019-01-22 23:47:48
mrsjmccrimmon,taylored on twitter has convinced me. #givethemyrkaanotheerchance,2019-01-22 23:47:52
pk423,baggy fit trashbag,2019-01-22 23:47:59
sunshift,"wait, they can't show daleks?",2019-01-22 23:48:03
garceaj,i don't think you missed kamelion just yet,2019-01-22 23:48:07
death2gnomes,treachery !,2019-01-22 23:48:10
creamypjg,"i just drank red punch and my teeth and lips are reddish pink, am i possessed my the mara",2019-01-22 23:48:19
dyveklykan,can't show daleks stories not by terry nation.,2019-01-22 23:48:24
costia,no mom,2019-01-22 23:48:27
pup314,the murkah of rassilon,2019-01-22 23:48:28
metebelis3,the strongest door in the world tm,2019-01-22 23:48:28
spectatorlo_ol,push the green button,2019-01-22 23:48:28
peaeyeennkay,i'm happy to see the doctor gets a better outfit for this episode.,2019-01-22 23:49:14
jovetne,@sunshift can't show that aren't licensed. so the stories have to penned by terry nation (dalek creator),2019-01-22 23:49:14
wuschj,@sunshift american daleks,2019-01-22 23:49:14
sunshift,i see,2019-01-22 23:49:14
metalunamutant2000,@brian5069 1 minute dalek clip means rights problem so no show,2019-01-22 23:49:14
kigf,why cant they show dalekds?,2019-01-22 23:49:14
pk423,ligma,2019-01-22 23:49:14
jovetne,@creamypjg mara mania!,2019-01-22 23:49:14
sunshift,"@jovetne i see, thanks",2019-01-22 23:49:14
lesabere,@creamypjg definitely,2019-01-22 23:49:14
ardyn5,"better/worse monster, the myrka or the mara?",2019-01-22 23:49:14
enforcerviper,hey sarah silverman,2019-01-22 23:49:14
mogunsnammo,a threat to all mankind...,2019-01-22 23:49:14
manticorain,@kigf can't show daleks stories not by terry nation.,2019-01-22 23:49:14
savoymills,"if they can't show daleks not by nation, why did we get frontier in space? or is that by tn??",2019-01-22 23:49:14
jovetne,@ardyn5 mara,2019-01-22 23:49:16
dyveklykan,at least they cgi'd the mara.,2019-01-22 23:49:18
mr_mooncat,myrka < everything else,2019-01-22 23:49:21
metalunamutant2000,@sunshift the crime is the dalek stories arent written by nation (except genesis),2019-01-22 23:49:21
pup314,murkah sucks,2019-01-22 23:49:22
kigf,ah so the daleks in the episode with the kelads were no issue ok,2019-01-22 23:49:26
creamypjg,"@lesabere i am the mara, join me",2019-01-22 23:49:31
metebelis3,20 inch solid titanium door,2019-01-22 23:49:37
mab2100,all non terry nation dalek stories on dailymotion..,2019-01-22 23:49:39
usulpenhad,make up 2419,2019-01-22 23:49:48
ram99a,it will not hold,2019-01-22 23:49:48
dyveklykan,oh god,2019-01-22 23:49:48
creamypjg,:d,2019-01-22 23:49:50
mogunsnammo,here we goooo,2019-01-22 23:50:25
dude_wheres_my_tardis,:),2019-01-22 23:50:25
metalunamutant2000,bring it on,2019-01-22 23:50:25
handcancel,good time to make some tea,2019-01-22 23:50:25
lordveneral,"oh isn't this the episode where everybody dies, just this once, everybody dies",2019-01-22 23:50:25
lesabere,@creamypjg get out of my miiiiiinnnnd,2019-01-22 23:50:25
ram99a,you can't stop two people in a gigantic costume,2019-01-22 23:50:25
phallictrebek,hold the door,2019-01-22 23:50:25
manticorain,@metebelis3 became butter at 321,2019-01-22 23:50:25
garceaj,a breathing wall,2019-01-22 23:50:25
cleotheya,but they already showed some dalek episodes??,2019-01-22 23:50:25
jovetne,@savoymills i dunno.,2019-01-22 23:50:25
mortenvmusic,the worst effects ever incoming,2019-01-22 23:50:26
garceaj,mannix!,2019-01-22 23:50:28
c141c130,the sleeper awakens,2019-01-22 23:50:28
jovetne,@cleotheya yes,2019-01-22 23:50:31
creamypjg,@lordveneral *snake goes away from my arm* aaaaaaaaah,2019-01-22 23:50:32
creamypjg,im ok now,2019-01-22 23:50:42
laura_page,i just cant with this episode i wander off mentally,2019-01-22 23:50:46
death2gnomes,page doctor solar ! dcotor all-cum!,2019-01-22 23:50:48
mogunsnammo,hahahaha,2019-01-22 23:50:51
jovetne,the guy playing maddox is a funny looking dude,2019-01-22 23:50:52
metalunamutant2000,@cleotheya only onew written by nation their co-creator,2019-01-22 23:50:55
usulpenhad,@mortenvmusic hype,2019-01-22 23:50:59
mogunsnammo,hahah,2019-01-22 23:50:59
jovetne,rubber bulkheads!,2019-01-22 23:50:59
cleotheya,@jovetne so what are the right issues with other episodes?,2019-01-22 23:51:01
drdean46,here comes the pantomime horse...,2019-01-22 23:51:01
samael75,:),2019-01-22 23:51:02
ram99a,oh dear,2019-01-22 23:51:03
drakooooon,they only want peace chat,2019-01-22 23:51:03
manticorain,@cleotheya can't show daleks stories not by terry nation. so they showed only terry nation's episode,2019-01-22 23:51:05
mightyjone,dr who / pokemon crossover,2019-01-22 23:51:08
mr_mooncat,oh dear,2019-01-22 23:51:09
dyveklykan,that was our reaction too.,2019-01-22 23:51:09
metalunamutant2000,it's myrka time,2019-01-22 23:51:10
metebelis3,the beast is spectacular!!!!!!!!!,2019-01-22 23:51:13
sequentialcircuits,:d,2019-01-22 23:51:15
kamekazieguy,that's hat you get for using foam for doors,2019-01-22 23:51:15
laura_page,but i used to love it,2019-01-22 23:51:16
quiksand,the bright side is...,2019-01-22 23:51:20
dude_wheres_my_tardis,couldn't of added some metallic noises for christ sake,2019-01-22 23:51:20
handcancel,good grief,2019-01-22 23:51:20
drakooooon,:) silurians will save us all,2019-01-22 23:51:21
ram99a,they move so fast it's like slow motion,2019-01-22 23:51:25
changewinds,they seem to have quite the space suit array.,2019-01-22 23:51:28
vonghorst,the mighty foam doors can't hold,2019-01-22 23:51:29
0uchthathurt,oh dear the murica,2019-01-22 23:51:29
jovetne,"@cleotheya twitch didn't wan to pay enough to air them, i am guessing.",2019-01-22 23:51:32
mogunsnammo,suspense...,2019-01-22 23:51:33
usulpenhad,i can't handle that level of sfx,2019-01-22 23:51:36
cleotheya,@manticorain mmmhh,2019-01-22 23:51:37
