Nick,Message,Timestamp
scrap104,:(,2019-01-22 22:33:31
simoncityroyal,:(,2019-01-22 22:33:31
cjmac_,its the baster,2019-01-22 22:33:32
london_1965_,the master,2019-01-22 22:33:33
tehepicjack,tardis hologram mask?,2019-01-22 22:33:35
srchow,had to be evil he was french,2019-01-22 22:33:35
d2owi,:(,2019-01-22 22:33:35
mitsukara,this smelled like a master plot,2019-01-22 22:33:35
reratch,yes,2019-01-22 22:33:37
bitstorm_,at last something good happens,2019-01-22 22:33:37
comedyfish_twitch,wha??????????,2019-01-22 22:33:37
changewinds,he looks good with fur,2019-01-22 22:33:38
mightyjone,maximum master,2019-01-22 22:33:38
pistachius,oooooooeeeeeeoooooop pepepld,2019-01-22 22:33:39
jovetne,ainley's voice is soooo recognizable,2019-01-22 22:33:39
gun_n_floormat,i just got in,2019-01-22 22:33:39
london_1965_,oh my god,2019-01-22 22:33:40
metalunamutant2000,"its james stoker, gasp",2019-01-22 22:33:40
monzo_tx,fooled me,2019-01-22 22:33:41
hobbitdude13,"the master is the master in disguise, of course!",2019-01-22 22:33:41
metebelis3,aa+,2019-01-22 22:33:41
butchima,what a twist,2019-01-22 22:33:41
vegedows,true quaility footwork,2019-01-22 22:33:42
ram99a,masterhanger,2019-01-22 22:33:43
b_the1,naive hanger,2019-01-22 22:33:43
southernuk,the master is french?,2019-01-22 22:33:44
horribulus,:(,2019-01-22 22:33:46
toratora_tt,you have me now skittles,2019-01-22 22:33:46
dyveklykan,"oh, it gets better. no, not really...",2019-01-22 22:33:48
heeeeem,it's nyssa's dad!,2019-01-22 22:33:49
mightyjone,masterhanger,2019-01-22 22:33:49
brian5069,it was a tad obvs.,2019-01-22 22:33:49
dimfringes,doo doo da da doooo,2019-01-22 22:33:50
antaries7,only one guy that misses the doctors footwork in a sword fight,2019-01-22 22:33:52
simongradio,oh my god it was the master but that disguise was foolproof,2019-01-22 22:33:53
gridbug,reveal ruined by cgi,2019-01-22 22:33:53
toratora_tt,be kind,2019-01-22 22:33:53
shadowvoidburn,is nyssa gone?,2019-01-22 22:33:56
ram99a,did any of you see that coming? (i certainly didn't),2019-01-22 22:34:00
sincerelysulu,synths,2019-01-22 22:34:01
drakooooon,doctor was catfished,2019-01-22 22:34:03
reppter99,:),2019-01-22 22:34:05
neovizual,i love 5's era just due to how much the master shows up out of nowhere :d,2019-01-22 22:34:05
wolfoffenric,the master makes teflon look positively sticky,2019-01-22 22:34:07
leeegenden,nyssa?,2019-01-22 22:34:09
cmc12345678war910111213,master <3 love when you pick back up,2019-01-22 22:34:09
sans358,to be contiued,2019-01-22 22:34:11
kuupaorc,@southernuk why do you think he has that outrageous accent?,2019-01-22 22:34:11
ram99a,nyssa is making hydromel,2019-01-22 22:34:12
costia,nyssa rip,2019-01-22 22:34:12
zennythetroll,#curseofthefataldeathiscanon,2019-01-22 22:34:13
laura_page,@dyveklykan taste is subjective,2019-01-22 22:34:19
doctor_whoodle_doodle,the master!!!!! (ahem) shock!!!! i did not expect that to happen.,2019-01-22 22:34:19
bigbadbull2000,i love this version of the middle 8,2019-01-22 22:34:23
babu_02,seen this before so i knew already,2019-01-22 22:34:24
toratora_tt,nyssa gone but not forgotten,2019-01-22 22:34:25
metalunamutant2000,"@shadowvoidburn yes, but we saw a lot of her before she left in terminus",2019-01-22 22:34:26
sequentialcircuits,so dr went back ands picked up tegan after leaving at heathrow or is this just an earlier episode?,2019-01-22 22:34:29
jphamlore,the master showed up everywhere in 3's era as well?,2019-01-22 22:34:34
creamypjg,:d,2019-01-22 22:34:40
comedyfish_twitch,tony virgo?,2019-01-22 22:34:43
brian5069,i guess people are being ironic saying they didn't see that coming?,2019-01-22 22:34:44
mitsukara,"@shadowvoidburn yes, she stayed to diseased people recover with advanced medical stuff she knew how to do; those episodes rerun at 10pm pacific",2019-01-22 22:34:45
caldyz74,cgi mean og special effects,2019-01-22 22:34:47
jphamlore,the master could be pretending to be an inspector in outer space.,2019-01-22 22:34:49
southernuk,oh @kuupaorc you have me in stiches,2019-01-22 22:34:51
dyveklykan,"taste is subjective, but robot props you can't control aren't...",2019-01-22 22:34:55
costia,tegan re joined,2019-01-22 22:34:58
cmc12345678war910111213,"@neovizual same, such a joy to see.",2019-01-22 22:35:06
sayhellotindog,anthony ainley = epic,2019-01-22 22:35:06
brickie78,@sequentialcircuits he bumped into her again in amsterdam in arc of infinity and picked her up again.,2019-01-22 22:35:12
comedyfish_twitch,"wait, i'm thinknig if john virgo :d",2019-01-22 22:35:14
glennrules,on doctors tegan returns,2019-01-22 22:35:15
valeyard_x,wow! that was the master! i had no idea!,2019-01-22 22:35:21
tehepicjack,"@jphamlore the master started with 3, and was the enemy of his era",2019-01-22 22:35:22
hobbitdude13,it's a shame we'll never get an ainley/missy team up.,2019-01-22 22:35:23
comanderskittles,oh god you taste good @toratora_tt,2019-01-22 22:35:29
laura_page,companion ever incoming,2019-01-22 22:35:30
pup314,roger delgado = epic,2019-01-22 22:35:36
zennythetroll,#curseofthefataldeathiscanon,2019-01-22 22:35:48
toratora_tt,i try my sweetums,2019-01-22 22:35:52
valeyard_x,"you can't mend people, can you",2019-01-22 22:35:54
babu_02,was anthony ainley some kind of stand up comedian/entertainer?,2019-01-22 22:35:55
simongradio,tegan turned up in amsterdam at start of 5's 2nd series,2019-01-22 22:35:57
cmc12345678war910111213,@jphamlore quite a bit or a lot,2019-01-22 22:35:59
pup314,"peri is annoying. ""but doctor""",2019-01-22 22:36:02
sequentialcircuits,@brickie78 & @costia thanks!,2019-01-22 22:36:17
valeyard_x,no five doctors?,2019-01-22 22:36:17
dyveklykan,the curse of kamelion. so don't say anything against him. it's the only reason not to...,2019-01-22 22:36:18
toratora_tt,is this necessary ?,2019-01-22 22:36:19
metalunamutant2000,"@hobbitdude13 well, what do you think twitch fans: should who try to recast delgado or ainley, like hartnell in twice upon a time?",2019-01-22 22:36:25
zennythetroll,doctor who on a council estate,2019-01-22 22:36:26
toratora_tt,dont be silly,2019-01-22 22:36:35
ooevil_goatoo369,no five,2019-01-22 22:36:38
mitsukara,"i liked roger delgado more, but anthonly ainley's not bad; in terms of writing, i think deldado's master was more goofy and not as harmful, while the new master was established as a ruthless murderer of worlds in logopolis",2019-01-22 22:36:42
laura_page,no,2019-01-22 22:36:44
changganggaming,subscribe to pewdiepie,2019-01-22 22:36:44
glennrules,timeflight wasnt the end for tegan she has a heartbreaking exit in another story,2019-01-22 22:36:44
jive_turkey1999,@valeyard_x sadly no,2019-01-22 22:36:49
simongradio,no 5 drs due to rights reasons,2019-01-22 22:36:50
metalunamutant2000,i think delado would be impossible to recast the man has demi-god levels charisma,2019-01-22 22:36:53
zennythetroll,i say they should get there own spin off like sarah jane,2019-01-22 22:36:54
